YEAR,MONTH,DAY,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,ARRIVAL_DELAY,CANCELLED,CANCELLATION_REASON
2023,11,14,SG,LKO,AMD,1203,6.03,6.39,0,
2023,8,26,6E,JAI,BOM,1039,5.33,4.49,0,
2023,4,12,6E,DEL,JAI,2235,8.58,8.35,0,
2023,3,12,6E,BOM,BLR,1909,11.65,15.69,0,
2023,2,10,6E,AMD,CCU,1235,-0.77,-0.56,0,
2023,10,27,SG,MAA,CCU,717,16.86,15.4,0,
2023,5,26,I5,BOM,AMD,1929,17.28,17.67,0,
2023,12,15,UK,BLR,MAA,1244,7.2,8.92,0,
2023,8,22,UK,HYD,PNQ,703,4.41,4.07,0,
2023,12,6,6E,BLR,BHU,818,8.65,8.51,0,
2023,9,9,6E,HYD,GOI,1410,22.88,17.31,0,
2023,8,24,SG,BOM,DEL,1823,25.47,27.36,0,
2023,11,25,SG,AMD,BLR,558,,,1,A
2023,3,26,AI,BLR,IXC,941,11.83,11.19,0,
2023,7,22,6E,GOI,MAA,1100,,,1,B
2023,4,4,G8,JAI,AMD,733,3.92,5.5,0,
2023,9,20,UK,AMD,DEL,1410,17.47,13.84,0,
2023,6,1,SG,BLR,BOM,838,14.68,10.28,0,
2023,2,16,I5,SXR,MAA,1349,33.68,24.96,0,
2023,4,11,6E,DEL,SXR,1840,4.73,6.12,0,
2023,6,11,6E,JAI,BOM,2152,12.13,9.13,0,
2023,9,23,6E,GOI,BOM,755,4.42,5.29,0,
2023,3,19,6E,BOM,BLR,711,6.6,4.95,0,
2023,12,23,I5,BLR,DEL,1027,15.52,14.34,0,
2023,3,10,UK,DEL,BLR,1018,13.15,12.09,0,
2023,5,21,AI,HYD,CCU,1037,5.41,4.67,0,
2023,6,5,6E,BLR,BOM,504,10.91,8.9,0,
2023,3,6,6E,AMD,DEL,1917,6.97,7.66,0,
2023,9,22,6E,BOM,HYD,2252,5.53,7.43,0,
2023,12,19,6E,GOI,HYD,1001,17.45,12.56,0,
2023,2,25,6E,DEL,MAA,1244,15.95,20.45,0,
2023,9,5,6E,HYD,BLR,2259,2.88,4.04,0,
2023,5,1,6E,IXC,HYD,1901,11.45,11.37,0,
2023,3,14,6E,BOM,DEL,2234,12.42,9.09,0,
2023,11,24,AI,DEL,BHU,1411,13.79,12.7,0,
2023,1,19,G8,TRV,CCU,903,16.47,17.42,0,
2023,10,8,SG,BHU,MAA,1609,7.29,10.45,0,
2023,10,15,6E,BOM,CCU,1315,3.85,5.36,0,
2023,8,8,6E,BHU,DEL,1640,15.95,12.4,0,
2023,9,13,G8,SXR,HYD,1709,27.23,21.77,0,
2023,12,2,SG,CCU,MAA,1909,12.54,18.46,0,
2023,2,20,SG,MAA,LKO,1729,8.72,8.58,0,
2023,11,23,UK,BLR,BHU,843,39.2,36.96,0,
2023,9,9,6E,DEL,HYD,1004,66.62,72.77,0,
2023,7,9,UK,BLR,DEL,1350,8.26,7.83,0,
2023,5,15,6E,BOM,CCU,1113,18.2,23.63,0,
2023,6,16,UK,PNQ,SXR,1430,25.1,20.71,0,
2023,12,2,SG,BLR,LKO,1543,28.7,19.61,0,
2023,11,11,6E,GOI,BOM,1407,3.45,4.47,0,
2023,7,24,6E,PNQ,LKO,2215,9.34,13.33,0,
2023,6,9,6E,JAI,BOM,702,5.64,4.66,0,
2023,10,15,G8,GOI,DEL,1517,8.48,5.72,0,
2023,12,7,SG,LKO,SXR,2354,14.18,18.97,0,
2023,8,21,AI,DEL,TRV,819,25.24,32.84,0,
2023,6,25,6E,TRV,BOM,2055,8.89,9.44,0,
2023,11,18,6E,TRV,DEL,1913,6.32,5.95,0,
2023,4,4,6E,DEL,GOI,1539,4.65,6.35,0,
2023,12,11,AI,BLR,MAA,1055,23.9,33.54,0,
2023,2,2,6E,JAI,DEL,552,5.17,6.18,0,
2023,11,19,6E,MAA,JAI,1152,-0.38,-0.49,0,
2023,10,16,SG,BLR,MAA,632,11.54,14.36,0,
2023,10,9,AI,DEL,BLR,2321,15.44,10.66,0,
2023,11,18,SG,CCU,BLR,603,10.64,12.2,0,
2023,1,16,6E,CCU,BOM,700,24.41,27.92,0,
2023,1,24,I5,LKO,AMD,916,,,1,B
2023,3,27,6E,DEL,BOM,2343,6.88,10.23,0,
2023,3,5,6E,AMD,DEL,833,0.41,0.6,0,
2023,6,11,UK,GOI,BLR,2058,9.74,10.52,0,
2023,3,20,AI,HYD,CCU,2253,17.98,21.27,0,
2023,4,10,SG,DEL,BLR,1935,87.54,99.03,0,
2023,5,25,SG,LKO,DEL,1551,9.01,7.22,0,
2023,6,17,6E,MAA,BLR,533,5.48,7.89,0,
2023,4,22,SG,BLR,DEL,1103,12.94,12.64,0,
2023,4,8,SG,HYD,PNQ,1103,5.28,4.11,0,
2023,9,23,6E,DEL,BOM,1430,22.39,25.97,0,
2023,2,23,6E,BLR,DEL,2133,3.59,2.47,0,
2023,4,1,UK,BOM,GOI,2348,6.38,4.84,0,
2023,11,14,6E,BLR,CCU,543,13.47,19.91,0,
2023,4,23,I5,LKO,SXR,2252,7.45,5.18,0,
2023,4,9,SG,BOM,IXC,1044,17.42,14.26,0,
2023,6,28,6E,BLR,TRV,1147,16.97,15.61,0,
2023,5,13,AI,DEL,HYD,821,20.76,30.67,0,
2023,9,26,6E,SXR,MAA,1436,2.24,1.93,0,
2023,3,27,6E,DEL,MAA,653,6.42,7.54,0,
2023,2,3,G8,BLR,CCU,854,9.3,7.27,0,
2023,8,6,6E,MAA,BLR,1618,22.29,26.89,0,
2023,11,4,6E,CCU,JAI,939,4.01,4.9,0,
2023,1,21,6E,HYD,BLR,1151,22.09,16.81,0,
2023,10,26,G8,JAI,GOI,2237,6.72,7.17,0,
2023,1,1,SG,AMD,CCU,2109,17.06,13.98,0,
2023,4,21,SG,BOM,DEL,1109,37.86,35.45,0,
2023,7,11,AI,DEL,SXR,715,14.51,14.49,0,
2023,1,7,AI,MAA,BOM,955,,,1,B
2023,4,3,6E,SXR,DEL,1512,7.27,9.07,0,
2023,8,2,UK,TRV,HYD,2103,4.96,5.57,0,
2023,1,5,SG,HYD,BLR,737,14.87,12.19,0,
2023,12,14,6E,PNQ,BOM,1357,8.35,11.58,0,
2023,7,23,AI,TRV,MAA,1441,62.13,47.27,0,
2023,11,23,AI,BOM,BLR,1419,9.95,11.84,0,
2023,6,13,6E,DEL,HYD,2000,13.27,9.05,0,
2023,11,17,SG,LKO,DEL,1414,9.03,10.49,0,
2023,10,21,6E,BHU,BLR,2246,8.04,9.94,0,
2023,12,26,6E,GOI,CCU,734,8.34,9.19,0,
2023,7,18,SG,MAA,HYD,629,55.67,53.84,0,
2023,8,17,6E,HYD,MAA,1529,8.13,7.32,0,
2023,12,7,6E,DEL,SXR,922,,,1,B
2023,11,19,6E,DEL,BLR,2007,,,1,C
2023,12,18,6E,GOI,CCU,2251,10.55,11.14,0,
2023,2,25,SG,DEL,JAI,1901,11.29,10.23,0,
2023,2,2,6E,MAA,BLR,526,1.07,1.3,0,
2023,12,10,6E,CCU,TRV,630,5.18,7.2,0,
2023,4,14,AI,BHU,CCU,1141,9.93,6.75,0,
2023,3,2,6E,CCU,BLR,823,5.18,4.73,0,
2023,7,14,SG,BOM,MAA,2323,26.61,33.0,0,
2023,6,12,6E,MAA,JAI,2138,8.45,5.76,0,
2023,3,19,6E,DEL,AMD,1136,11.96,9.01,0,
2023,8,15,6E,TRV,GOI,2343,17.2,12.23,0,
2023,6,1,6E,TRV,BLR,2120,12.88,9.41,0,
2023,6,18,6E,BOM,LKO,1257,29.6,25.57,0,
2023,7,25,6E,TRV,BOM,536,5.12,4.62,0,
2023,6,26,SG,PNQ,AMD,1535,22.35,21.97,0,
2023,7,14,6E,CCU,BLR,1944,26.61,34.03,0,
2023,1,12,6E,BOM,DEL,1948,23.5,27.08,0,
2023,6,22,6E,BOM,AMD,901,11.41,16.3,0,
2023,12,8,6E,DEL,BLR,2201,13.04,11.05,0,
2023,3,14,6E,TRV,DEL,831,4.29,4.52,0,
2023,11,14,6E,MAA,BOM,2307,7.96,8.06,0,
2023,8,20,SG,JAI,PNQ,1433,12.4,12.66,0,
2023,5,2,6E,HYD,CCU,1405,4.02,3.32,0,
2023,2,1,QP,GOI,HYD,818,0.01,0.0,0,
2023,2,6,6E,BLR,HYD,1649,9.49,7.36,0,
2023,9,2,6E,DEL,PNQ,614,3.94,4.36,0,
2023,10,11,6E,HYD,DEL,1105,2.75,3.06,0,
2023,8,12,6E,BOM,CCU,1132,11.28,8.6,0,
2023,9,23,6E,MAA,CCU,525,-0.57,-0.66,0,
2023,2,12,6E,MAA,CCU,1657,1.93,2.68,0,
2023,2,8,UK,PNQ,AMD,1514,-0.78,-0.68,0,
2023,3,12,6E,BOM,DEL,542,9.02,8.9,0,
2023,7,1,6E,HYD,PNQ,1944,19.89,27.21,0,
2023,5,3,SG,BHU,BLR,2325,13.7,18.02,0,
2023,3,21,6E,BHU,CCU,2023,8.7,12.16,0,
2023,8,13,6E,AMD,BOM,2306,18.85,13.58,0,
2023,1,3,6E,JAI,HYD,1511,7.67,9.39,0,
2023,9,6,6E,CCU,BOM,932,-0.17,-0.18,0,
2023,4,3,SG,BOM,SXR,1934,9.6,12.27,0,
2023,10,5,6E,CCU,DEL,705,5.78,4.61,0,
2023,8,27,UK,HYD,BLR,1428,15.81,18.27,0,
2023,1,17,6E,MAA,DEL,1316,24.52,22.08,0,
2023,9,5,6E,CCU,BLR,1614,9.28,8.09,0,
2023,3,14,G8,IXC,BLR,1520,6.4,8.93,0,
2023,3,26,6E,DEL,TRV,912,33.88,40.54,0,
2023,5,17,AI,BLR,TRV,2238,6.72,8.41,0,
2023,10,24,6E,DEL,GOI,2104,24.26,17.73,0,
2023,2,25,AI,BOM,PNQ,657,,,1,C
2023,3,22,6E,JAI,BOM,1908,11.92,10.18,0,
2023,2,6,6E,PNQ,BOM,1041,8.5,10.88,0,
2023,3,19,UK,SXR,DEL,1034,12.56,13.08,0,
2023,1,20,6E,PNQ,CCU,1257,23.93,30.56,0,
2023,7,7,G8,BLR,CCU,1804,39.64,46.32,0,
2023,10,5,SG,BHU,SXR,1820,12.85,15.5,0,
2023,11,5,6E,BLR,HYD,1330,3.88,2.66,0,
2023,7,27,AI,BLR,LKO,943,18.48,14.14,0,
2023,4,23,6E,BOM,GOI,1159,5.84,5.09,0,
2023,6,23,6E,BLR,HYD,2302,54.52,41.55,0,
2023,4,2,SG,BLR,BOM,1133,46.56,45.78,0,
2023,11,17,SG,DEL,HYD,1314,10.61,9.13,0,
2023,8,26,G8,BLR,DEL,1750,27.57,23.62,0,
2023,4,10,6E,BLR,DEL,2353,9.89,9.01,0,
2023,5,15,AI,AMD,LKO,938,11.88,15.58,0,
2023,4,19,SG,BOM,HYD,1932,45.65,63.77,0,
2023,10,2,6E,BLR,BHU,704,23.41,34.74,0,
2023,2,19,G8,DEL,GOI,2303,29.5,26.71,0,
2023,1,17,AI,BHU,BOM,1211,37.43,52.41,0,
2023,2,14,AI,PNQ,DEL,1328,9.21,10.85,0,
2023,12,8,6E,BOM,TRV,1522,18.3,12.81,0,
2023,2,21,6E,DEL,MAA,1745,11.42,9.11,0,
2023,4,3,6E,BOM,LKO,702,5.43,4.83,0,
2023,2,7,SG,BOM,BLR,948,10.42,10.35,0,
2023,2,23,AI,JAI,BOM,517,8.09,5.43,0,
2023,2,14,6E,JAI,TRV,1732,8.01,6.75,0,
2023,2,2,UK,HYD,BOM,1737,-1.67,-1.79,0,
2023,11,21,G8,BOM,PNQ,2155,18.44,16.11,0,
2023,9,19,AI,LKO,JAI,1029,26.64,20.33,0,
2023,4,20,6E,DEL,MAA,501,4.74,5.4,0,
2023,6,19,6E,BOM,DEL,1430,11.97,11.77,0,
2023,11,20,SG,JAI,AMD,1131,30.01,22.34,0,
2023,6,23,6E,BOM,BHU,1555,18.83,19.21,0,
2023,2,13,6E,JAI,BLR,1428,2.15,1.9,0,
2023,6,9,SG,BOM,TRV,959,16.18,13.71,0,
2023,4,17,6E,CCU,BLR,2357,45.95,39.41,0,
2023,2,12,AI,BLR,CCU,1336,16.89,12.47,0,
2023,5,6,SG,BOM,BLR,1934,48.6,35.6,0,
2023,11,24,6E,GOI,MAA,936,12.55,14.51,0,
2023,1,1,6E,CCU,HYD,835,16.7,15.82,0,
2023,8,5,6E,LKO,IXC,1525,6.6,9.39,0,
2023,5,6,I5,BOM,DEL,614,11.63,9.46,0,
2023,4,14,SG,DEL,BOM,541,10.38,13.49,0,
2023,5,25,G8,BLR,IXC,1824,7.7,9.68,0,
2023,3,4,6E,LKO,BOM,535,10.81,13.65,0,
2023,6,17,6E,DEL,JAI,1757,9.29,11.12,0,
2023,1,1,UK,DEL,MAA,1142,9.85,11.33,0,
2023,2,18,6E,JAI,BLR,1507,6.17,6.47,0,
2023,1,23,UK,TRV,GOI,944,27.28,18.84,0,
2023,10,9,6E,DEL,BOM,1426,18.36,15.31,0,
2023,5,24,6E,HYD,IXC,550,4.71,4.11,0,
2023,11,23,6E,IXC,BLR,1109,0.29,0.22,0,
2023,2,9,6E,HYD,AMD,1948,21.43,17.24,0,
2023,11,22,6E,GOI,MAA,940,-0.08,-0.09,0,
2023,10,17,AI,DEL,CCU,1916,7.93,11.61,0,
2023,10,19,6E,AMD,CCU,914,27.78,34.44,0,
2023,11,24,SG,PNQ,DEL,1901,14.76,12.39,0,
2023,7,22,UK,DEL,CCU,1141,14.08,15.89,0,
2023,7,5,6E,DEL,JAI,930,18.01,12.66,0,
2023,5,14,6E,DEL,CCU,2135,7.08,7.76,0,
2023,3,6,6E,DEL,MAA,2203,23.53,25.19,0,
2023,3,20,AI,BOM,BLR,804,10.18,8.99,0,
2023,6,22,6E,HYD,BOM,2355,8.24,7.24,0,
2023,3,7,6E,AMD,DEL,2116,6.1,4.39,0,
2023,5,6,SG,BOM,MAA,2116,14.81,13.73,0,
2023,5,26,6E,DEL,PNQ,731,8.48,7.95,0,
2023,5,14,SG,HYD,BLR,820,50.84,50.02,0,
2023,8,5,6E,HYD,BLR,1744,12.1,15.58,0,
2023,10,3,6E,BOM,BLR,1814,8.53,6.51,0,
2023,2,9,6E,JAI,DEL,1338,14.76,10.8,0,
2023,7,5,6E,CCU,BOM,2117,14.77,20.88,0,
2023,6,13,6E,PNQ,DEL,1801,15.33,11.93,0,
2023,3,20,SG,HYD,TRV,925,22.44,20.16,0,
2023,3,19,6E,GOI,BLR,629,2.05,1.43,0,
2023,5,14,SG,JAI,BOM,2354,9.16,10.14,0,
2023,7,17,AI,HYD,BHU,1334,9.9,13.67,0,
2023,11,22,G8,BOM,BLR,1058,17.23,12.93,0,
2023,1,8,I5,LKO,HYD,1041,49.77,41.66,0,
2023,7,7,6E,PNQ,BOM,2336,13.58,11.03,0,
2023,8,22,6E,JAI,DEL,2349,19.68,15.67,0,
2023,3,28,SG,DEL,PNQ,828,8.97,8.63,0,
2023,12,26,AI,BOM,DEL,1101,41.13,34.74,0,
2023,9,15,SG,DEL,TRV,1626,15.25,16.28,0,
2023,8,4,G8,CCU,BOM,935,31.39,29.02,0,
2023,6,3,6E,HYD,DEL,619,8.24,6.45,0,
2023,4,6,6E,LKO,DEL,1839,5.96,4.86,0,
2023,1,7,6E,AMD,BLR,521,13.31,18.8,0,
2023,5,17,6E,DEL,CCU,1508,22.06,19.11,0,
2023,2,1,6E,DEL,BOM,1929,17.76,15.26,0,
2023,8,17,UK,GOI,CCU,2001,4.99,4.55,0,
2023,6,26,G8,AMD,DEL,2010,12.78,9.36,0,
2023,7,26,6E,GOI,PNQ,1318,11.91,10.65,0,
2023,1,18,6E,AMD,HYD,1321,5.83,8.66,0,
2023,10,8,6E,CCU,IXC,1821,9.24,8.16,0,
2023,8,28,6E,CCU,BLR,1645,11.6,9.85,0,
2023,10,13,6E,BLR,BOM,2156,5.92,5.81,0,
2023,6,24,SG,MAA,HYD,1600,13.11,15.25,0,
2023,11,27,SG,BLR,TRV,1033,,,1,A
2023,3,15,6E,BLR,BOM,2048,6.52,6.69,0,
2023,3,14,SG,HYD,DEL,1425,20.13,13.56,0,
2023,1,5,SG,DEL,BOM,1135,22.25,15.6,0,
2023,9,19,AI,SXR,LKO,1334,4.04,5.09,0,
2023,2,5,6E,BLR,BOM,1337,4.86,5.83,0,
2023,8,27,6E,BLR,LKO,1735,7.09,8.78,0,
2023,11,12,6E,HYD,BOM,1506,5.04,4.13,0,
2023,4,6,AI,BOM,IXC,1647,19.38,17.38,0,
2023,1,20,AI,DEL,LKO,2254,,,1,B
2023,7,10,6E,BOM,BLR,1811,9.98,14.71,0,
2023,4,10,AI,DEL,IXC,501,6.09,7.43,0,
2023,8,28,6E,MAA,DEL,943,64.04,94.42,0,
2023,11,28,6E,BLR,DEL,1753,4.71,4.08,0,
2023,11,10,6E,BLR,DEL,910,10.55,9.33,0,
2023,5,15,6E,CCU,LKO,547,-1.76,-1.34,0,
2023,3,7,6E,BLR,SXR,1826,30.99,32.42,0,
2023,12,25,AI,MAA,DEL,725,12.07,11.06,0,
2023,6,13,6E,BOM,DEL,717,10.63,10.77,0,
2023,7,4,UK,HYD,BLR,1220,15.05,14.09,0,
2023,3,2,UK,BLR,MAA,946,23.14,16.75,0,
2023,1,18,6E,DEL,HYD,1432,53.44,69.98,0,
2023,4,28,AI,CCU,PNQ,2202,19.76,19.26,0,
2023,2,16,SG,DEL,AMD,804,13.52,9.65,0,
2023,6,23,AI,BLR,HYD,2041,15.03,17.03,0,
2023,3,8,SG,IXC,JAI,2104,12.68,9.88,0,
2023,2,6,6E,BOM,MAA,1035,10.73,9.32,0,
2023,8,10,6E,BHU,LKO,611,7.86,6.74,0,
2023,11,2,6E,IXC,PNQ,2326,1.41,1.38,0,
2023,1,5,6E,HYD,BLR,2134,22.74,25.49,0,
2023,1,14,6E,BOM,LKO,1606,18.48,14.13,0,
2023,8,12,6E,HYD,TRV,1410,15.14,13.05,0,
2023,2,10,6E,LKO,BOM,844,3.53,5.1,0,
2023,11,14,6E,HYD,PNQ,524,8.83,9.68,0,
2023,8,12,AI,MAA,BOM,2315,50.79,36.64,0,
2023,2,28,6E,CCU,MAA,854,-1.38,-1.7,0,
2023,10,8,SG,CCU,DEL,1552,13.87,15.08,0,
2023,3,25,AI,DEL,CCU,1943,15.19,11.82,0,
2023,11,4,6E,IXC,BOM,2304,16.25,18.87,0,
2023,3,11,UK,PNQ,IXC,2142,3.13,3.69,0,
2023,10,19,6E,HYD,JAI,1134,1.58,2.09,0,
2023,6,12,6E,HYD,GOI,2350,6.9,10.07,0,
2023,3,16,G8,SXR,BLR,834,12.31,15.15,0,
2023,4,5,6E,DEL,MAA,1017,6.19,5.44,0,
2023,5,22,6E,CCU,GOI,2253,21.38,14.81,0,
2023,1,20,AI,BOM,BLR,1803,35.78,25.42,0,
2023,9,3,G8,DEL,MAA,1332,22.01,31.68,0,
2023,3,10,6E,AMD,DEL,1526,3.86,2.63,0,
2023,9,4,6E,DEL,PNQ,1822,10.26,7.97,0,
2023,4,25,SG,BLR,MAA,1959,9.88,12.91,0,
2023,6,3,6E,GOI,LKO,1418,20.63,17.47,0,
2023,4,21,6E,BOM,JAI,1117,4.68,6.98,0,
2023,3,23,G8,MAA,DEL,1253,7.09,7.98,0,
2023,8,7,6E,CCU,DEL,946,22.79,21.27,0,
2023,10,19,6E,AMD,HYD,1857,7.63,6.21,0,
2023,11,21,6E,BOM,TRV,1437,22.76,33.37,0,
2023,1,12,6E,BLR,HYD,2224,24.44,18.7,0,
2023,9,13,6E,PNQ,DEL,1534,7.19,6.17,0,
2023,1,9,6E,GOI,BOM,950,7.42,7.27,0,
2023,1,28,6E,DEL,LKO,1907,10.51,13.94,0,
2023,3,28,AI,HYD,CCU,535,3.1,2.3,0,
2023,8,2,SG,BOM,BLR,1748,16.75,12.81,0,
2023,8,20,6E,AMD,BLR,1659,12.36,11.31,0,
2023,6,23,SG,BLR,BOM,1004,13.56,17.94,0,
2023,10,6,6E,HYD,DEL,1938,1.5,1.12,0,
2023,10,26,6E,HYD,BLR,1231,17.58,24.77,0,
2023,5,25,6E,DEL,AMD,1218,8.01,9.22,0,
2023,1,5,6E,DEL,BLR,1801,22.02,20.42,0,
2023,1,21,6E,GOI,HYD,1134,9.2,9.98,0,
2023,7,16,6E,HYD,CCU,2248,7.1,7.69,0,
2023,12,8,QP,DEL,BLR,652,21.32,14.68,0,
2023,5,15,6E,BOM,DEL,1846,5.36,6.32,0,
2023,8,5,6E,BLR,DEL,1911,39.96,39.09,0,
2023,12,22,SG,BOM,BLR,901,20.45,14.49,0,
2023,2,8,6E,BLR,AMD,2344,10.18,12.43,0,
2023,5,18,6E,BLR,AMD,1407,15.47,20.66,0,
2023,11,26,6E,BLR,IXC,1540,4.61,4.52,0,
2023,9,2,SG,BOM,DEL,1617,10.63,11.87,0,
2023,3,9,6E,DEL,LKO,1602,28.99,20.9,0,
2023,6,5,UK,GOI,BLR,504,9.98,8.3,0,
2023,1,15,6E,BOM,DEL,1626,19.51,19.2,0,
2023,6,1,6E,BOM,DEL,721,12.23,15.48,0,
2023,3,10,AI,DEL,AMD,732,5.97,5.25,0,
2023,10,23,AI,DEL,BHU,1913,26.74,19.47,0,
2023,7,27,6E,BHU,SXR,932,13.73,11.27,0,
2023,10,13,6E,BLR,DEL,711,28.48,30.5,0,
2023,3,7,6E,MAA,BOM,841,16.25,12.5,0,
2023,4,10,AI,GOI,HYD,1630,6.31,8.12,0,
2023,1,12,UK,GOI,SXR,2138,22.34,16.67,0,
2023,12,23,AI,HYD,BOM,2209,23.38,22.85,0,
2023,12,21,AI,AMD,BLR,1622,21.36,22.47,0,
2023,11,25,6E,HYD,DEL,557,11.28,9.7,0,
2023,11,15,6E,PNQ,BLR,1329,1.23,1.69,0,
2023,1,3,AI,DEL,BLR,1649,19.46,18.83,0,
2023,12,2,6E,GOI,BOM,1709,7.26,10.27,0,
2023,2,5,AI,DEL,BOM,1417,6.77,7.04,0,
2023,9,9,6E,DEL,AMD,1120,18.27,24.52,0,
2023,3,21,AI,DEL,BOM,1430,11.42,9.4,0,
2023,1,17,6E,LKO,GOI,613,8.87,6.31,0,
2023,11,28,AI,CCU,LKO,2315,10.1,10.22,0,
2023,8,11,6E,DEL,MAA,1119,21.32,17.6,0,
2023,10,3,UK,GOI,BOM,1559,0.83,0.63,0,
2023,1,23,SG,BLR,HYD,802,15.84,17.86,0,
2023,8,22,UK,DEL,BOM,609,11.73,12.55,0,
2023,6,2,UK,MAA,BHU,900,4.7,6.52,0,
2023,4,9,SG,LKO,BOM,831,4.29,5.41,0,
2023,8,19,SG,IXC,AMD,810,8.06,11.72,0,
2023,12,21,6E,BLR,CCU,2130,23.21,19.67,0,
2023,6,19,UK,BOM,TRV,916,8.3,9.84,0,
2023,12,16,6E,BLR,DEL,2132,15.92,12.61,0,
2023,10,21,6E,MAA,AMD,1735,2.06,2.67,0,
2023,7,2,AI,DEL,HYD,1455,25.81,36.51,0,
2023,5,23,6E,DEL,HYD,1703,8.07,6.77,0,
2023,9,6,SG,BOM,GOI,617,11.7,9.14,0,
2023,11,11,UK,HYD,DEL,2135,5.23,4.88,0,
2023,12,12,G8,DEL,BLR,1511,,,1,B
2023,4,17,AI,CCU,DEL,1712,6.19,5.28,0,
2023,10,5,6E,BOM,MAA,1810,28.11,27.12,0,
2023,8,11,UK,BOM,DEL,914,11.1,13.06,0,
2023,8,2,I5,BOM,BLR,720,15.29,11.32,0,
2023,3,3,6E,BLR,DEL,747,2.35,2.03,0,
2023,2,7,SG,DEL,BOM,751,12.6,18.0,0,
2023,9,3,SG,LKO,JAI,1056,8.48,8.82,0,
2023,8,2,AI,BLR,BOM,1326,23.74,16.6,0,
2023,5,1,6E,BLR,GOI,1215,2.98,2.1,0,
2023,10,4,6E,BHU,MAA,2221,2.74,2.18,0,
2023,9,12,6E,AMD,CCU,943,5.62,6.05,0,
2023,11,12,G8,CCU,PNQ,1220,14.85,14.13,0,
2023,8,6,UK,BOM,HYD,1402,9.24,8.35,0,
2023,3,5,AI,BOM,BLR,1946,28.94,19.98,0,
2023,8,11,6E,HYD,MAA,2227,25.44,22.91,0,
2023,1,27,6E,MAA,LKO,1048,,,1,B
2023,6,25,UK,BLR,IXC,2232,,,1,B
2023,8,3,6E,BLR,BHU,1709,10.44,9.7,0,
2023,12,24,6E,DEL,AMD,808,11.08,8.71,0,
2023,7,13,6E,BLR,HYD,2208,,,1,B
2023,1,12,SG,PNQ,DEL,2342,20.36,26.18,0,
2023,5,4,6E,PNQ,BLR,1509,2.41,1.65,0,
2023,9,5,6E,JAI,HYD,1453,3.83,4.35,0,
2023,5,4,6E,DEL,AMD,2115,7.42,11.1,0,
2023,4,24,6E,MAA,BLR,1208,-1.22,-1.34,0,
2023,10,16,SG,BLR,DEL,1554,10.99,9.47,0,
2023,3,22,6E,BLR,DEL,1305,5.59,7.6,0,
2023,4,14,6E,BOM,LKO,805,4.32,3.24,0,
2023,5,10,AI,LKO,BOM,705,5.15,7.26,0,
2023,4,28,UK,HYD,CCU,830,-0.82,-0.77,0,
2023,6,16,6E,HYD,CCU,920,6.64,6.66,0,
2023,12,19,AI,AMD,PNQ,1741,14.69,20.3,0,
2023,5,1,6E,DEL,BOM,1934,6.83,7.18,0,
2023,4,11,6E,DEL,HYD,1359,5.22,6.63,0,
2023,9,17,6E,DEL,CCU,1849,5.47,7.25,0,
2023,8,13,SG,MAA,BOM,921,14.03,9.94,0,
2023,6,18,AI,BOM,IXC,2346,18.0,15.33,0,
2023,5,21,6E,MAA,PNQ,2210,16.62,15.74,0,
2023,12,2,6E,DEL,BLR,1048,14.43,10.7,0,
2023,3,14,AI,GOI,CCU,716,2.42,2.7,0,
2023,12,12,6E,SXR,IXC,1101,13.9,11.48,0,
2023,7,25,6E,DEL,BOM,900,17.44,13.74,0,
2023,11,15,6E,DEL,HYD,1359,6.14,8.17,0,
2023,11,8,6E,BOM,GOI,756,37.79,34.4,0,
2023,6,7,AI,HYD,DEL,539,21.12,19.51,0,
2023,2,24,6E,BOM,BLR,1904,5.49,6.56,0,
2023,1,22,6E,DEL,HYD,1424,12.6,9.64,0,
2023,8,6,6E,BOM,DEL,1141,18.08,19.11,0,
2023,9,27,AI,BOM,BLR,720,43.62,34.41,0,
2023,9,22,SG,BOM,PNQ,502,7.3,9.28,0,
2023,3,5,6E,CCU,BLR,1050,7.1,5.92,0,
2023,9,17,6E,AMD,DEL,1635,0.14,0.19,0,
2023,3,22,6E,CCU,BOM,1242,2.27,2.96,0,
2023,12,1,6E,HYD,JAI,847,9.28,8.23,0,
2023,1,26,AI,LKO,BOM,1739,10.48,13.82,0,
2023,6,5,6E,AMD,BOM,1409,9.02,10.84,0,
2023,5,5,6E,BOM,SXR,1842,7.02,4.93,0,
2023,4,22,6E,BLR,HYD,503,13.08,14.43,0,
2023,6,12,6E,BOM,CCU,2012,15.95,17.81,0,
2023,5,17,AI,PNQ,DEL,2133,4.1,5.31,0,
2023,2,26,AI,GOI,DEL,536,17.76,12.13,0,
2023,2,12,6E,DEL,MAA,619,5.62,5.41,0,
2023,5,2,6E,DEL,BOM,1957,12.17,11.88,0,
2023,7,25,SG,HYD,TRV,1910,34.15,42.51,0,
2023,6,5,6E,DEL,HYD,1602,11.63,10.54,0,
2023,1,11,6E,BLR,TRV,2214,17.31,13.66,0,
2023,9,13,6E,CCU,BOM,1706,42.36,36.05,0,
2023,4,26,AI,BHU,PNQ,1327,5.94,8.78,0,
2023,5,11,6E,BLR,IXC,641,2.7,2.0,0,
2023,6,10,6E,BOM,CCU,1347,12.65,11.56,0,
2023,1,21,AI,BLR,HYD,1846,18.74,16.79,0,
